name,unit,plant_min,plant_max,adc_at_min_v,adc_at_max_v,low_headroom_v,high_headroom_v,plant_units_per_count,counts_per_plant_unit,zero_count,implementation
pv_voltage,V,0.0,65.0,0.1,3.195238095235,0.1,0.10476190476499969,0.016923076923093847,59.090909090850005,124.0909090909091,200 kohm / 10 kohm divider with 100 mV live-zero offset and rail-to-rail buffer
dc_bus_voltage,V,0.0,60.0,0.1,2.95714285714,0.1,0.3428571428599998,0.016923076923093847,59.090909090850005,124.0909090909091,200 kohm / 10 kohm divider with 100 mV live-zero offset and rail-to-rail buffer
pv_current,A,-2.0,25.0,1.5499999999999998,2.9,1.5499999999999998,0.3999999999999999,0.016117216117216115,62.04545454545455,2047.5,"TI TMCS1123B2AQDVGRQ1, 50 mV/A, internal 1.65 V zero reference"
dc_inductor_current,A,-25.0,25.0,0.3999999999999999,2.9,0.3999999999999999,0.3999999999999999,0.016117216117216115,62.04545454545455,2047.5,"TI TMCS1123B2AQDVGRQ1, 50 mV/A, ALERT routed to trip logic"
grid_voltage,V,-45.0,45.0,0.30000000000000004,3.0,0.30000000000000004,0.2999999999999998,0.026862026862026864,37.22727272727273,2047.5,"differential or isolated amplifier, gain 30 mV/V, centered at 1.65 V"
utility_voltage,V,-45.0,45.0,0.30000000000000004,3.0,0.30000000000000004,0.2999999999999998,0.026862026862026864,37.22727272727273,2047.5,"utility-side differential or isolated amplifier, gain 30 mV/V, centered at 1.65 V"
grid_current,A,-30.0,30.0,0.1499999999999999,3.15,0.1499999999999999,0.1499999999999999,0.016117216117216115,62.04545454545455,2047.5,"TI TMCS1123B2AQDVGRQ1, 50 mV/A, ALERT routed to trip logic"
heatsink_temperature,degC,-20.0,125.0,0.3,1.75,0.3,1.5499999999999998,0.08058608058608059,12.40909090909091,620.4545454545455,"buffered analog temperature sensor, 500 mV at 0 degC and 10 mV/degC"
