frequency_hz,grid_current_gain_db_a_per_v,grid_current_phase_deg,pcc_voltage_gain
43.6365028222364,19.6219580369899,-40.0247212992702,0.6704216256112
43.846419961971,19.6046822495827,-40.1602252162876,0.669535776044875
44.0573469261119,19.5873093483015,-40.2958388684968,0.668647318337496
44.269288572506,19.5698391787716,-40.431559306827,0.667756279715579
44.4822497823693,19.5522715907478,-40.567383570334,0.666862687769158
44.6962354603993,19.5346064381408,-40.7033086865086,0.665966570449133
44.911250534888,19.5168435790437,-40.8393316715884,0.665067956064524
45.1272999578354,19.4989828757571,-40.9754495308723,0.664166873279615
45.3443887050635,19.4810241948142,-41.111659259038,0.663263351111008
45.5625217763309,19.4629674070046,-41.2479578404629,0.662357418924565
45.7817041954479,19.4448123873974,-41.3843422495469,0.661449106432253
46.0019410103924,19.4265590153642,-41.5208094510387,0.660538443688895
46.2232372934259,19.408207174601,-41.6573564003643,0.659625461088809
46.4455981412105,19.3897567531489,-41.7939800439583,0.658710189362364
46.6690286749264,19.3712076434149,-41.9306773195973,0.65779265957242
46.8935340403894,19.3525597421912,-42.0674451567363,0.656872903110689
47.1191194081698,19.3338129506745,-42.2042804768465,0.655950951693984
47.3457899737115,19.3149671744838,-42.3411801937562,0.655026837360381
47.5735509574513,19.2960223236776,-42.4781412139934,0.654100592465284
47.8024076049395,19.2769783127711,-42.6151604371301,0.653172249677392
48.0323651869605,19.2578350607511,-42.7522347561292,0.652241841974579
48.2634289996545,19.2385924910918,-42.8893610576927,0.65130940263968
48.4956043646388,19.2192505317684,-43.0265362226119,0.650374965256181
48.7288966291311,19.1998091152707,-43.1637571261192,0.649438563703827
48.9633111660724,19.1802681786157,-43.3010206382413,0.648500232154133
49.1988533742505,19.1606276633594,-43.4383236241542,0.647560005065816
49.4355286784245,19.1408875156074,-43.575662944539,0.646617917180131
49.6733425294501,19.1210476860255,-43.7130354559397,0.645674003516129
49.9123004044044,19.1011081298487,-43.8504380111214,0.644728299365831
50.1524078067127,19.0810688068896,-43.98786745943,0.643780840289313
50.393670266275,19.0609296815462,-44.1253206471528,0.642831662109716
50.6360933395932,19.0406907228086,-44.2627944178799,0.641880800908177
50.8796826098994,19.020351904265,-44.4002856128666,0.640928293018673
51.1244436872841,18.9999132041066,-44.5377910713958,0.639974175022802
51.370382208826,18.9793746051324,-44.6753076311416,0.639018483744477
51.6175038387211,18.9587360947518,-44.8128321285334,0.638061256244551
51.8658142684135,18.9379976649881,-44.9503613991196,0.637102529815371
52.1153192167267,18.9171593124793,-45.0878922779326,0.636142341975261
52.366024429995,18.8962210384797,-45.2254215998529,0.635180730462937
52.6179356821959,18.8751828488597,-45.362946199974,0.634217733231852
52.8710587750831,18.8540447541047,-45.5004629139671,0.63325338844448
53.1253995383202,18.8328067693141,-45.637968578445,0.632287734466538
53.3809638296149,18.8114689141979,-45.775460031327,0.631320809861137
53.6377575348537,18.7900312130741,-45.9129341122021,0.63035265338289
53.8957865682381,18.7684936948642,-46.0503876626926,0.629383303971943
54.1550568724199,18.7468563930881,-46.1878175268168,0.62841280074797
54.4155744186388,18.7251193458584,-46.3252205513511,0.627441183004094
54.6773452068597,18.7032825958733,-46.4625935861914,0.626468490200779
54.9403752659105,18.6813461904097,-46.5999334847132,0.625494761959648
55.2046706536218,18.659310181314,-46.7372371041317,0.624520038057276
55.4702374569654,18.6371746249937,-46.8745013058596,0.623544358418919
55.7370817921955,18.6149395824066,-47.0117229558646,0.622567763112212
56.0052098049887,18.5926051190504,-47.1488989250254,0.621590292340819
56.2746276705861,18.570171304951,-47.2860260894864,0.620611986438046
56.5453415939351,18.5476382146498,-47.4231013310104,0.619632885860417
56.8173578098329,18.5250059271904,-47.5601215373306,0.618653031181212
57.0906825830693,18.5022745261048,-47.6970836025003,0.61767246308398
57.3653222085717,18.4794440993981,-47.8339844272412,0.616691222356008
57.6412830115498,18.4565147395329,-47.9708209192897,0.615709349881775
57.918571347641,18.433486543413,-48.1075899937412,0.614726886636373
58.1971936030573,18.4103596123661,-48.2442885733924,0.613743873678905
58.477156194732,18.3871340521256,-48.3809135890818,0.612760352145857
58.7584655704677,18.3638099728118,-48.5174619800273,0.611776363244462
59.0411282090846,18.3403874889125,-48.6539306941623,0.610791948246032
59.3251506205699,18.3168667192626,-48.7903166884691,0.609807148479287
59.6105393462275,18.2932477870231,-48.9266169293093,0.608822005323664
59.8973009588291,18.2695308196593,-49.0628283927523,0.607836560202617
60.185442062765,18.245715948918,-49.1989480649013,0.606850854576911
60.4749692941966,18.221803310805,-49.3349729422159,0.605864929937905
60.7658893212091,18.1977930455601,-49.470900031832,0.604878827800839
61.0582088439651,18.1736852976336,-49.6067263518797,0.603892589698111
61.351934594859,18.1494802156599,-49.7424489317971,0.602906257172558
61.6470733386718,18.1251779524323,-49.8780648126415,0.601919871770742
61.9436318727271,18.100778664876,-50.013571047398,0.600933475036241
62.2416170270477,18.0762825140206,-50.1489647012838,0.599947108502939
62.5410356645128,18.0516896649723,-50.2842428520505,0.598960813688341
62.8418946810159,18.0270002868852,-50.4194025902818,0.597974632086884
63.1442010056241,18.002214552932,-50.5544410196891,0.596988605163273
63.4479616007369,17.9773326402744,-50.6893552574025,0.59600277434583
63.7531834622476,17.952354730032,-50.8241424342588,0.595017181019856
64.0598736197034,17.9272810072517,-50.9587996950862,0.594031866521023
64.3680391364678,17.9021116608758,-51.0933241989844,0.59304687212878
64.6776871098835,17.8768468837098,-51.2277131196021,0.592062239059794
64.9888246714353,17.8514868723896,-51.3619636454098,0.591078008461402
65.3014589869146,17.8260318273481,-51.4960729799693,0.590094221405111
65.6155972565846,17.8004819527813,-51.6300383421992,0.589110918880114
65.9312467153461,17.7748374566136,-51.7638569666364,0.588128141786848
66.2484146329036,17.7490985504634,-51.8975261036934,0.58714593093058
66.5671083139335,17.7232654496071,-52.0310430199119,0.58616432701504
66.8873350982519,17.6973383729432,-52.1644049982124,0.585183370636082
67.2091023609836,17.6713175429564,-52.297609338139,0.584203102275395
67.5324175127322,17.6452031856801,-52.4306533561006,0.583223562294251
67.8572879997505,17.6189955306591,-52.5635343856081,0.582244790927302
68.1837213041123,17.5926948109123,-52.6962497775061,0.581266828276424
68.5117249438845,17.5663012628939,-52.8287969002022,0.580289714304603
68.8413064733001,17.5398151264552,-52.96117313989,0.579313488829881
69.1724734829328,17.5132366448051,-53.0933759007692,0.578338191519348
69.5052335998711,17.4865660644713,-53.2254026052602,0.577363861883188
69.8395944878943,17.4598036352599,-53.3572506942155,0.576390539268789
70.1755638476491,17.4329496102156,-53.4889176271252,0.575418262854893
70.5131494168267,17.4060042455812,-53.6204008823192,0.574447071645828
70.852358970341,17.3789678007563,-53.7516979571639,0.573477004465781
71.1932003205082,17.3518405382569,-53.8828063682556,0.572508099953141
71.5356813172259,17.3246227236732,-54.0137236516078,0.571540396554913
71.8798098481545,17.2973146256282,-54.1444473628351,0.570573932521182
